ensembl_id	gene	UNEECON-G	pLI	mis-z	RVIS	GDI	disease_or_essential_gene
ENSG00000161011	SQSTM1	0.053099	0.011561	-0.89736	-0.380120727	-157.38368	TRUE
ENSG00000161016	RPL8	0.4394	0.6102	1.8178	0.385728038	-51.82189	FALSE
ENSG00000161267	BDH1	0.08929	0.0026559	0.097608	-0.061161806	-75.82268	FALSE
ENSG00000161572	LYZL6	0.074865	0.00072151	0.31205	-0.201281576	-1283.21856	FALSE
ENSG00000161610	HCRT	0.110577	0.029684	0.82494	0.165328532	-21.78034	TRUE
ENSG00000161638	ITGA5	0.216341	0.87102	0.62135	1.344901846	-278.91067	FALSE
ENSG00000162236	STX5	0.126622	0.86747	0.5233	-0.211743081	-65.54925	FALSE
ENSG00000162337	LRP5	0.24465	0.8973	0.5534	3.313472399	-2445.60749	TRUE
ENSG00000162444	RBP7	0.292917	0.52346	1.1123	-0.280322155	-13.98489	FALSE
ENSG00000162460	TMEM82	0.06232	1.8843e-06	0.10019	-0.919821312	-1263.85842	FALSE
ENSG00000162543	UBXN10	0.095451	0.014184	0.23731	-0.261415683	-33.30023	FALSE
ENSG00000162551	ALPL	0.194741	0.00046384	1.4263	0.638001316	-1799.01779	FALSE
ENSG00000162552	WNT4	0.401268	0.23002	0.70521	0.457269498	-31.50237	TRUE
ENSG00000162614	NEXN	0.044703	2.6312e-13	0.39616	0.910429877	-1371.33421	TRUE
ENSG00000162630	B3GALT2	0.350982	0.91004	1.6827	0.617535715	-17.96384	FALSE
ENSG00000162676	GFI1	0.306459	0.23926	1.7335	0.039584489	-206.38015	TRUE
ENSG00000162711	NLRP3	0.289634	0.00070387	2.1991	0.841403361	-78.62534	TRUE
ENSG00000162992	NEUROD1	0.21929	0.77215	0.26894	-0.48712641	-106.68073	TRUE
ENSG00000163104	SMARCAD1	0.567878	1	3.7604	1.117416391	-3025.83606	TRUE
ENSG00000163113	OTUD7B	0.175981	0.59132	0.80985	1.293647149	-77.98101	FALSE
ENSG00000163132	MSX1	0.202726	0.16699	0.37352	-0.192220069	-590.93175	TRUE
ENSG00000163166	IWS1	0.287217	0.9945	0.46661	0.939016208	-273.87474	FALSE
ENSG00000163254	CRYGC	0.115741	0.00063081	-0.55604	-0.369040313	-150.98482	TRUE
ENSG00000163328	GPR155	0.143358	8.1448e-16	1.8065	1.126479595	-90.25481	FALSE
ENSG00000163359	COL6A3	0.135745	0.00031864	-0.50492	-1.686380164	-5032.39412	TRUE
ENSG00000163421	PROK2	0.066237	0.03712	-0.24891	-0.095222166	-67.78822	TRUE
ENSG00000163444	TMEM183A	0.311563	0.88281	1.5158	0.083944593	-1041.59333	FALSE
ENSG00000163449	TMEM169	0.188505	0.24962	0.41473	0.378230418	-116.65375	FALSE
ENSG00000163513	TGFBR2	0.384342	0.14999	2.3893	0.137526062	-86.91008	TRUE
ENSG00000163536	SERPINI1	0.161711	0.080192	0.51244	-0.330611299	-796.93901	TRUE
ENSG00000163635	ATXN7	0.166758	0.99345	-0.75022	0.796259259	-3924.42931	TRUE
ENSG00000163638	ADAMTS9	0.23339	3.2044e-07	0.97295	1.807264494	-1650.36492	FALSE
ENSG00000163689	C3orf67	0.161102	0.18794	0.59385	-0.108487531	-672.44389	FALSE
ENSG00000163703	CRELD1	0.189045	2.7885e-08	0.58509	0.121750743	-253.78401	FALSE
ENSG00000163762	TM4SF18	0.06246	0.00022532	-0.018103	0.092223322	-13.85926	FALSE
ENSG00000163817	SLC6A20	0.117947	1.6012e-17	0.66809	0.260304656	-877.04178	TRUE
ENSG00000163914	RHO	0.208557	0.00014887	0.33276	0.512253979	-69.29687	TRUE
ENSG00000163932	PRKCD	0.425225	0.81638	3.1259	0.740315721	-38.38258	FALSE
ENSG00000163935	SFMBT1	0.243847	0.0089106	0.61361	0.466491868	-169.45987	FALSE
ENSG00000164061	BSN	0.091578	1	1.2254	3.607326319	-1440.10971	FALSE
ENSG00000164077	MON1A	0.161201	2.9507e-09	1.8001	1.09101227	-57.82324	FALSE
ENSG00000164089	ETNPPL	0.278264	0.00042327	0.73021	0.735003597	-1772.05008	FALSE
ENSG00000164093	PITX2	0.343727	0.80814	0.6834	0.105814085	-16.74042	TRUE
ENSG00000164164	OTUD4	0.24444	0.96792	1.7405	0.092546843	-130.30354	FALSE
ENSG00000164171	ITGA2	0.222832	8.0901e-11	1.0472	0.340295669	-1299.77706	TRUE
ENSG00000164187	LMBRD2	0.236604	0.016643	2.3651	0.938233999	-76.76148	FALSE
ENSG00000164190	NIPBL	0.478074	0.87995	5.9429	3.654253101	-759.33568	TRUE
ENSG00000164258	NDUFS4	0.127641	0.00050131	-0.89846	-0.113963029	-31.58455	FALSE
ENSG00000164309	CMYA5	0.016276	6.4113e-54	0.29936	-7.548991965	-21940.08961	FALSE
ENSG00000164362	TERT	0.49615	0.99859	5.2146	0.630504801	-56.37626	TRUE
ENSG00000164363	SLC6A18	0.034153	4.2937e-22	0.42083	-1.213818212	-651.86737	FALSE
ENSG00000164532	TBX20	0.337636	0.97843	1.8123	0.436181884	-13.67944	TRUE
ENSG00000164610	RP9	0.093254	0.007252	0.86286	-0.086943339	-1702.05652	TRUE
ENSG00000164620	RELL2	0.07905	0.084447	0.071323	-0.207212445	-3792.11049	FALSE
ENSG00000164690	SHH	0.449222	0.36512	3.0482	0.459456397	-20.18395	TRUE
ENSG00000164692	COL1A2	0.367795	1	2.5143	0.127391692	-161.91131	TRUE
ENSG00000164708	PGAM2	0.115155	1.8284e-07	-0.63815	-0.153009547	-485.14997	FALSE
ENSG00000164746	C7orf57	0.038182	3.0452e-13	0.79262	-1.222420471	-3913.77649	FALSE
ENSG00000164828	SUN1	0.25368	0.18874	0.92365	-0.939038553	-1176.18927	FALSE
ENSG00000164867	NOS3	0.145011	0.00047981	0.84138	0.481824915	-363.12652	FALSE
ENSG00000165029	ABCA1	0.264496	0.085532	0.61568	1.77786771	-3823.81697	TRUE
ENSG00000165091	TMC1	0.170264	1.0897e-17	1.0295	0.441655323	-3042.66182	TRUE
ENSG00000165188	RNF183	0.076382	0.0017448	0.71892	-0.983877986	-5476.86247	FALSE
ENSG00000165219	GAPVD1	0.288594	1	0.82957	1.983351698	-177.04932	FALSE
ENSG00000165280	VCP	0.798097	0.94011	5.6379	1.113506842	-14.2901	TRUE
ENSG00000165409	TSHR	0.18862	2.1674e-05	0.74333	0.662222584	-850.31473	TRUE
ENSG00000165553	NGB	0.09689	0.0042421	0.39582	-0.086943339	-44.45895	FALSE
ENSG00000165588	OTX2	0.341385	0.94061	0.91892	0.414313318	-8.14355	TRUE
ENSG00000165671	NSD1	0.359013	0.62409	0.85308	2.678533507	-2326.46017	TRUE
ENSG00000165731	RET	0.205847	0.94103	0.69653	0.861106926	-1155.10498	TRUE
ENSG00000165802	NSMF	0.388201	0.16282	0.82624	0.610037741	-17.60779	TRUE
ENSG00000165966	PDZRN4	0.071251	0.056016	-0.042629	-0.008981764	-4314.79074	FALSE
ENSG00000165970	SLC6A5	0.209091	1.0234e-14	0.001759	-0.537260703	-4374.32344	FALSE
ENSG00000165995	CACNB2	0.287452	0.030028	-0.07969	-0.394333595	-766.55161	TRUE
ENSG00000166024	R3HCC1L	0.054904	0.00028226	0.082662	-2.042515743	-1062.07159	FALSE
ENSG00000166035	LIPC	0.076714	1.1582e-05	-0.93817	-0.477902845	-112.71223	TRUE
ENSG00000166068	SPRED1	0.35146	0.55248	1.446	-0.099589131	-47.14387	TRUE
ENSG00000166147	FBN1	0.487538	0.39681	5.4492	3.856193075	-915.46367	TRUE
ENSG00000166257	SCN3B	0.348606	0.052126	0.8503	0.228431624	-12.44522	TRUE
ENSG00000166411	IDH3A	0.465706	0.44094	0.89349	0.171262023	-36.85596	FALSE
ENSG00000166548	TK2	0.209749	1.2919e-06	0.073484	-0.03117561	-1057.53672	TRUE
ENSG00000166557	TMED3	0.142001	0.13937	0.90777	-0.372788224	-214.90309	FALSE
ENSG00000166603	MC4R	0.101473	0.0009144	-0.91322	0.078793441	-194.7764	TRUE
ENSG00000166676	TVP23A	0.112781	0.00099983	0.07098	-0.238144858	-53.44303	FALSE
ENSG00000166813	KIF7	0.096767	1.0714e-20	-0.53324	0.011486287	-8579.39436	FALSE
ENSG00000166828	SCNN1G	0.203135	0.34174	0.64625	0.502572846	-675.78693	TRUE
ENSG00000166840	GLYATL1	0.047616	0.19435	-0.94295	-0.193620755	-6.92195	FALSE
ENSG00000166863	TAC3	0.130206	0.012559	0.78266	-0.226900985	-13.62595	TRUE
ENSG00000166866	MYO1A	0.070957	3.7455e-42	-0.060263	-1.303211695	-1076.47129	TRUE
ENSG00000166897	ELFN2	0.319796	0.97097	2.1934	0.205483678	-137.02578	FALSE
ENSG00000166927	MS4A7	0.041729	7.2377e-06	-0.0051335	-0.706911996	-262.16905	FALSE
ENSG00000167261	DPEP2	0.107892	0.00020087	0.55316	-0.365909483	-172.96744	FALSE
ENSG00000167325	RRM1	0.565684	0.9999	4.0812	0.776398904	-49.59769	FALSE
ENSG00000167526	RPL13	0.125161	0.94999	-0.092859	0.278104097	-770.99247	FALSE
ENSG00000167766	ZNF83	0.12579	0.0053578	0.0089885	-0.220640657	-3058.5257	FALSE
ENSG00000167768	KRT1	0.202094	0.66033	0.3163	0.311378566	-4311.14232	TRUE
ENSG00000167945	PRR25	0.017865	3.8948e-10	-1.0446	-0.998084012	-3429.21292	FALSE
ENSG00000167968	DNASE1L2	0.041901	0.00025546	-0.098743	-0.303592569	-43.79426	FALSE
ENSG00000167978	SRRM2	0.013305	1	-0.98102	2.325116319	-2273.46798	FALSE
ENSG00000167995	BEST1	0.153468	0.023003	0.63089	-0.372623888	-827.66408	TRUE
ENSG00000167996	FTH1	0.345117	0.18694	0.93677	0.144862671	-8.70049	TRUE
ENSG00000168000	BSCL2	0.236341	0.083689	0.85204	0.029903472	-114.98915	TRUE
ENSG00000168032	ENTPD3	0.027175	1.7767e-21	0.086104	-0.805312296	-1007.34812	TRUE
ENSG00000168036	CTNNB1	0.663024	0.99999	0.80465	1.072890114	-10.25364	TRUE
ENSG00000168065	SLC22A11	0.048823	0.0028315	0.31069	0.193292653	-84.2564	FALSE
ENSG00000168067	MAP4K2	0.313952	4.4334e-07	0.55388	0.132375822	-323.64323	TRUE
ENSG00000168434	COG7	0.238815	0.51811	0.98809	0.23250279	-622.19044	FALSE
ENSG00000168447	SCNN1B	0.156864	1.901e-07	0.38546	0.006011556	-204.40277	TRUE
ENSG00000168484	SFTPC	0.364878	0.0013956	0.96596	-0.245640846	-3906.63118	TRUE
ENSG00000168542	COL3A1	0.44572	0.87799	4.4011	1.076979647	-2256.82813	TRUE
ENSG00000168610	STAT3	0.739026	1	5.2215	0.812482993	-57.10617	TRUE
ENSG00000168621	GDNF	0.300269	0.7938	0.95246	-0.344986835	-25.41025	TRUE
ENSG00000168646	AXIN2	0.210653	0.87308	0.83216	-0.124102286	-1890.70172	TRUE
ENSG00000169031	COL4A3	0.190151	7.5054e-12	0.64767	-0.220168309	-5517.171	FALSE
ENSG00000169032	MAP2K1	0.557522	0.98086	3.2871	0.442898743	-4.89315	TRUE
ENSG00000169045	HNRNPH1	0.561255	0.9732	0.99725	0.298410383	-18.26126	FALSE
ENSG00000169071	ROR2	0.187234	3.6563e-06	0.71092	-0.259375101	-585.21299	TRUE
ENSG00000169129	AFAP1L2	0.132668	0.006109	0.92316	-0.578655164	-1227.50086	FALSE
ENSG00000169174	PCSK9	0.102831	2.4938e-11	0.44941	-2.004220342	-736.36615	TRUE
ENSG00000169180	XPO6	0.421639	0.95659	0.90138	1.128833535	-89.48722	FALSE
ENSG00000169241	SLC50A1	0.10893	1.1764e-05	0.98291	0.05457809	-21.43142	FALSE
ENSG00000169247	SH3TC2	0.165491	1.5583e-10	-0.47506	-0.532440817	-877.38282	FALSE
ENSG00000169271	HSPB3	0.111154	7.2376e-05	0.10716	-0.357796768	-33.16744	TRUE
ENSG00000169344	UMOD	0.240114	0.0071216	0.87511	0.786241786	-836.45901	TRUE
ENSG00000169432	SCN9A	0.190417	1.9267e-07	0.81094	-0.192209185	-2905.67056	TRUE
ENSG00000169446	MMGT1	0.495791	0.055328	0.67123	0.078444032	-9.42062	FALSE
ENSG00000169554	ZEB2	0.461488	1	0.6804	0.966203847	-133.4414	TRUE
ENSG00000169676	DRD5	0.135299	1.328e-16	-0.63309	-0.51632997	-215.45171	TRUE
ENSG00000169710	FASN	0.400305	1	2.9714	2.045756522	-929.78531	FALSE
ENSG00000169714	CNBP	0.613149	0.81304	2.3943	-0.103500998	-8.44571	TRUE
ENSG00000169836	TACR3	0.272441	2.4802e-17	0.68141	0.289508925	-139.73693	TRUE
ENSG00000169851	PCDH7	0.287741	0.45021	2.0892	1.824409127	-126.59456	FALSE
ENSG00000169946	ZFPM2	0.178917	0.99984	0.42445	0.046785696	-1899.90602	TRUE
ENSG00000169955	ZNF747	0.024566	0.012672	-0.052085	-1.063713321	-138.70901	FALSE
ENSG00000169964	TMEM42	0.05407	0.079954	0.11465	-0.399974909	-14.86174	FALSE
ENSG00000170099	SERPINA6	0.075135	0.016038	-0.55086	-0.064910081	-53.95909	TRUE
ENSG00000170113	NIPA1	0.481719	0.068104	2.006	0.786084519	-542.75784	TRUE
ENSG00000170180	GYPA	0.107952	0.08403	-0.87447	-0.226118052	-304.01951	FALSE
ENSG00000170260	ZNF212	0.084303	0.041436	0.70015	-0.282339874	-877.38247	FALSE
ENSG00000170293	CMTM8	0.10842	0.015484	0.083471	-0.217839222	-87.87774	FALSE
ENSG00000170322	NFRKB	0.188474	0.79159	0.49685	1.619173552	-181.58645	FALSE
ENSG00000170370	EMX2	0.326941	0.95511	1.5989	0.169698958	-14.66972	TRUE
ENSG00000170381	SEMA3E	0.207297	0.60968	0.57846	0.723140479	-1048.49469	TRUE
ENSG00000170442	KRT86	0.031657	0.22261	-0.37487	-0.287652528	-332.90162	TRUE
ENSG00000170448	NFXL1	0.167923	5.587e-05	1.5749	0.309194691	-4983.51379	FALSE
ENSG00000170458	CD14	0.063262	0.017912	-0.0050084	0.351208492	-96.52715	FALSE
ENSG00000170477	KRT4	0.127505	7.1347e-10	-0.41088	-1.250838654	-3276.78109	TRUE
ENSG00000170484	KRT74	0.054338	3.742e-15	-1.2745	-1.706099233	-4847.27432	TRUE
ENSG00000170523	KRT83	0.086495	3.3543e-14	-1.1825	-1.595480366	-3619.74667	TRUE
ENSG00000170776	AKAP13	0.135252	0.018293	-0.96058	-1.220007967	-3944.37006	FALSE
ENSG00000170819	BFSP2	0.070551	2.1392e-07	0.30501	-0.510397585	-276.51947	TRUE
ENSG00000170820	FSHR	0.290214	1.6811e-05	-0.83834	1.333477071	-2768.0636	TRUE
ENSG00000170835	CEL	0.142021	1.0594e-06	0.25456	-0.458378216	-277.82312	TRUE
ENSG00000170876	TMEM43	0.114434	1.2714e-12	-0.38005	-1.486429106	-6718.71543	TRUE
ENSG00000171100	MTM1	0.45795	0.99487	0.99863	0.388465577	-16.92439	FALSE
ENSG00000171130	ATP6V0E2	0.066772	0.61034	0.99039	-0.41121801	-649.37059	FALSE
ENSG00000171163	ZNF692	0.123499	0.0016871	0.94601	0.183449751	-798.53205	FALSE
ENSG00000171316	CHD7	0.346112	0.30517	0.75518	2.248811659	-549.4743	TRUE
ENSG00000171401	KRT13	0.096013	0.0042447	-0.56828	-0.628485983	-136.71209	TRUE
ENSG00000171403	KRT9	0.164793	0.0015818	0.56813	0.039746217	-104.29558	TRUE
ENSG00000171444	MCC	0.203481	6.8869e-10	-0.7871	0.314846958	-2866.95837	FALSE
ENSG00000171490	RSL1D1	0.052187	0.0003832	-0.93525	-0.606615935	-96.88278	FALSE
ENSG00000171557	FGG	0.266855	0.66276	0.94414	-0.181593858	-178.16892	TRUE
ENSG00000171560	FGA	0.1216	1.6462e-06	-0.53506	0.827806948	-387.58071	TRUE
ENSG00000171772	SYCE1	0.077084	1.0687e-06	0.83393	-1.156181433	-1749.70499	FALSE
ENSG00000171812	COL8A2	0.312118	0.21229	1.9867	0.294039195	-722.29291	TRUE
ENSG00000171862	PTEN	0.719509	0.81793	3.5626	0.161420196	-3.61036	TRUE
ENSG00000171863	RPS7	0.514245	0.91335	1.7167	0.09519008	-31.08852	TRUE
ENSG00000171867	PRNP	0.323671	0.00039486	1.2958	-0.068038785	-2023.08584	TRUE
ENSG00000172059	KLF11	0.071947	6.004e-08	-0.39995	0.594423589	-362.54594	TRUE
ENSG00000172115	CYCS	0.549374	0.64807	1.4321	-0.016964524	-6.40043	TRUE
ENSG00000172116	CD8B	0.077307	0.10773	0.71242	-0.445117455	-627.07937	FALSE
ENSG00000172243	CLEC7A	0.060279	2.9454e-11	-0.094519	-0.505250685	-668.10269	TRUE
ENSG00000172273	HINFP	0.305033	0.013183	0.6497	0.063800129	-1319.98792	FALSE
ENSG00000172362	OR5B12	0.043735	0.022041	-0.64496	-0.53305201	-93.33985	FALSE
ENSG00000172493	AFF1	0.091453	0.99036	0.087521	0.600093522	-190.31308	FALSE
ENSG00000172840	PDP2	0.2131	0.33453	0.29627	0.805766583	-36.00648	FALSE
ENSG00000172867	KRT2	0.137161	0.0049473	-0.65528	-0.769852244	-2551.90953	TRUE
ENSG00000172878	METAP1D	0.096228	1.4526e-05	0.58474	-0.318584468	-1129.38456	FALSE
ENSG00000172915	NBEA	0.407507	1	5.8137	2.906953975	-952.61584	FALSE
ENSG00000173218	VANGL1	0.156897	0.01203	0.15211	0.613946865	-1019.35056	TRUE
ENSG00000173372	C1QA	0.188724	0.014381	1.3485	-0.188472005	-8.46561	TRUE
ENSG00000173457	PPP1R14B	0.233216	0.044529	0.8391	-0.086943339	-2.32056	FALSE
ENSG00000173467	AGR3	0.049803	6.1696e-12	-0.94145	-0.060542298	-15.72876	FALSE
ENSG00000173482	PTPRM	0.285767	0.88194	0.87734	2.377199314	-316.58577	FALSE
ENSG00000173546	CSPG4	0.109025	7.4908e-05	1.5512	-2.100221406	-3644.03559	TRUE
ENSG00000173852	DPY19L1	0.245927	0.52308	0.92053	0.664241423	-2009.33576	FALSE
ENSG00000173898	SPTBN2	0.384144	3.0184e-05	2.7343	3.346725582	-679.70554	TRUE
ENSG00000173905	GOLIM4	0.099055	3.3758e-11	0.17793	0.343092243	-857.93003	FALSE
ENSG00000174004	NRROS	0.199376	0.3682	1.034	0.224224044	-56.29039	FALSE
ENSG00000174010	KLHL15	0.659851	0.99518	3.8058	1.35833852	-6.82731	FALSE
ENSG00000174106	LEMD3	0.124633	0.99891	-0.14081	0.490545806	-77.57342	TRUE
ENSG00000174175	SELP	0.02802	1.5377e-22	-0.069573	-1.100876045	-1329.25055	TRUE
ENSG00000174231	PRPF8	0.735002	1	8.5483	5.026762136	-22.76309	TRUE
ENSG00000174279	EVX2	0.039256	0.38411	0.26565	-0.285469336	-36.59603	FALSE
ENSG00000174437	ATP2A2	0.573832	0.53142	0.98669	1.781239167	-21.95162	TRUE
ENSG00000174485	DENND4A	0.349398	1	0.64842	1.226807293	-347.16472	FALSE
ENSG00000174775	HRAS	0.487451	0.086506	1.6911	0.492571755	-4.91473	TRUE
ENSG00000174804	FZD4	0.271517	0.99444	0.79839	0.471641583	-215.98465	TRUE
ENSG00000174842	GLMN	0.16164	5.9383e-13	0.9915	-0.489309218	-261.44458	TRUE
ENSG00000174917	C19orf70	0.070019	0.0071028	-0.070056	0.049265897	-5.81355	FALSE
ENSG00000175077	RTP1	0.037917	7.8646e-06	-0.54531	-0.281721284	-2341.27335	FALSE
ENSG00000175084	DES	0.252036	0.0076905	1.9824	-0.359195737	-152.44729	TRUE
ENSG00000175206	NPPA	0.111555	0.00063899	-0.31501	-0.501502967	-1308.42229	TRUE
ENSG00000175538	KCNE3	0.09148	0.47543	-0.052729	-0.02446117	-18.94968	TRUE
ENSG00000176165	FOXG1	0.612959	0.94807	3.6891	0.29013162	-15.2583	TRUE
ENSG00000176619	LMNB2	0.251072	0.99997	0.94215	0.252808394	-299.25483	TRUE
ENSG00000176692	FOXC2	0.171169	0.13577	-0.13297	0.070514776	-50.82093	TRUE
ENSG00000176890	TYMS	0.525056	0.75787	2.6933	0.297629298	-6.14085	TRUE
ENSG00000176894	PXMP2	0.063511	1.0872e-06	-0.080022	-0.431523618	-50.72259	TRUE
ENSG00000176900	OR51T1	0.067005	1.8601e-05	-0.70342	0.070514776	-101.15146	FALSE
ENSG00000177025	C19orf18	0.043784	3.669e-07	0.087596	-0.521808635	-6.81724	FALSE
ENSG00000177098	SCN4B	0.072634	0.0063583	-0.070179	0.059890289	-17.78887	TRUE
ENSG00000177426	TGIF1	0.255667	0.73258	0.99248	-0.411051609	-3034.27732	TRUE
ENSG00000177463	NR2C2	0.519353	0.82453	3.3822	0.821543289	-23.28419	FALSE
ENSG00000177548	RABEP2	0.056971	0.0082837	0.45161	0.337779136	-569.98335	FALSE
ENSG00000177731	FLII	0.11786	0.011607	-0.093502	1.00581074	-332.27693	FALSE
ENSG00000177994	C2orf73	0.025764	7.661e-06	-0.32405	-0.55945604	-1022.80392	FALSE
ENSG00000178075	GRAMD1C	0.052965	0.023814	0.92124	-0.256721739	-129.86305	FALSE
ENSG00000178104	PDE4DIP	0.004043	0.012236	0.99357	-11.41407377	-8042.34707	FALSE
ENSG00000178127	NDUFV2	0.105571	0.3418	-0.54173	-0.019148579	-352.83558	FALSE
ENSG00000178235	SLITRK1	0.319345	0.96618	0.4951	0.704233344	-41.72194	TRUE
ENSG00000178425	NT5DC1	0.111924	0.18026	0.52778	-0.049134862	-65.63311	FALSE
ENSG00000178445	GLDC	0.325962	5.1937e-26	-1.5805	0.330621096	-1105.53255	FALSE
ENSG00000178573	MAF	0.433921	0.74111	1.4675	0.335274326	-30.63442	TRUE
ENSG00000178821	TMEM52	0.057162	0.12083	-0.06482	-0.225335233	-6319.18345	FALSE
ENSG00000178928	TPRX1	0.019303	0.015516	-0.2221	-0.583509394	-2120.83171	FALSE
ENSG00000178971	CTC1	0.097512	0.004689	0.57744	-0.399338361	-413.33201	FALSE
ENSG00000179295	PTPN11	0.513663	0.49442	3.286	0.626595584	-19.44641	TRUE
ENSG00000179407	DNAJB8	0.044661	0.095042	-0.47122	-0.268911801	-66.41036	FALSE
ENSG00000179520	SLC17A8	0.194684	0.01213	0.88457	0.90136825	-82.58268	TRUE
ENSG00000179583	CIITA	0.2477	0.0047565	-0.95178	0.510591017	-402.15375	TRUE
ENSG00000179715	PCED1B	0.067121	0.064883	0.89025	0.631907025	-8.44364	FALSE
ENSG00000179820	MYADM	0.262592	0.014003	0.58818	0.433214505	-48.27411	FALSE
ENSG00000180210	F2	0.355562	0.0007455	2.1953	1.086481516	-1350.01732	TRUE
ENSG00000180304	OAZ2	0.338842	0.45259	1.7557	0.057544689	-17.63191	FALSE
ENSG00000180509	KCNE1	0.075887	0.0037418	-0.58875	-0.344986835	-36.55249	TRUE
ENSG00000180787	ZFP3	0.262641	0.0015169	1.5411	0.078011495	-44.60145	FALSE
ENSG00000180921	FAM83H	0.055385	0.85724	-0.33809	-0.203764849	-1586.01963	TRUE
ENSG00000180992	MRPL14	0.089702	0.00010901	0.28556	0.339023247	-12.35488	FALSE
ENSG00000181072	CHRM2	0.49871	0.54325	2.039	0.110344344	-63.5868	FALSE
ENSG00000181090	EHMT1	0.327523	0.9999	0.049661	2.086730518	-397.32742	TRUE
ENSG00000181143	MUC16	0.003083	9.6336e-22	-8.0759	-19.72576272	-23894.83454	FALSE
ENSG00000181449	SOX2	0.430415	0.73489	2.2384	-0.052263549	-9.21101	TRUE
ENSG00000181481	RNF135	0.043118	0.0024054	-0.53786	-0.096623188	-1918.05923	TRUE
ENSG00000181754	AMIGO1	0.579579	0.98086	2.895	0.369951653	-123.92652	FALSE
ENSG00000181939	OR4C15	0.032915	6.4344e-09	-5.4523	-1.352384298	-3098.18252	FALSE
ENSG00000182054	IDH2	0.37636	0.79627	0.92333	0.754529398	-40.46933	TRUE
ENSG00000182197	EXT1	0.335124	0.79066	1.8087	1.678119072	-42.34323	TRUE
ENSG00000182218	HHIPL1	0.102272	1.6434e-05	1.7478	1.008217544	-68.16919	FALSE
ENSG00000182247	UBE2E2	0.629003	0.9414	2.2939	0.226869067	-1.33297	FALSE
ENSG00000182256	GABRG3	0.422078	0.1217	2.5114	0.531778941	-47.84861	FALSE
ENSG00000182287	AP1S2	0.594292	0.87269	2.1038	0.099146806	-1.21425	FALSE
ENSG00000182450	KCNK4	0.060855	0.0057607	0.81299	-0.021332658	-1855.22636	FALSE
ENSG00000182551	ADI1	0.072453	0.003612	0.088627	-0.629436206	-130.78073	FALSE
ENSG00000182552	RWDD4	0.092193	0.0051905	0.78218	0.177977719	-1037.77466	FALSE
ENSG00000182674	KCNB2	0.415496	0.99626	2.2789	1.225837033	-126.18709	FALSE
ENSG00000182700	IGIP	0.076003	0.38629	0.15764	-0.392479666	-76.02383	FALSE
ENSG00000182899	RPL35A	0.582299	0.90623	1.4054	-0.078664516	-16.95178	TRUE
ENSG00000183072	NKX2-5	0.153798	0.20537	0.86153	-0.289217413	-88.0871	TRUE
ENSG00000183230	CTNNA3	0.076631	2.2649e-05	-0.53798	0.154410922	-2922.26833	FALSE
ENSG00000183454	GRIN2A	0.546849	1	3.0202	2.397509766	-119.73741	FALSE
ENSG00000183496	MEX3B	0.186297	0.53078	0.060158	1.301754284	-41.15512	FALSE
ENSG00000183569	SERHL2	0.030757	0.0028807	-2.4734	-0.715191155	-426.8356	FALSE
ENSG00000183638	RP1L1	0.006766	9.9824e-11	-10.063	-7.128650312	-19576.13196	TRUE
ENSG00000183643	C15orf32	0.026985	0.0081039	-0.085787	-0.592572287	-292.37957	FALSE
ENSG00000183691	NOG	0.347958	0.89193	1.3503	0.050829665	-12.77341	TRUE
ENSG00000183718	TRIM52	0.118247	1.2254e-09	0.1159	0.072699292	-5147.7302	FALSE
ENSG00000183733	FIGLA	0.026978	0.002055	0.09218	-0.23064893	-11.44199	TRUE
ENSG00000183751	TBL3	0.163234	7.7106e-11	-0.078501	-0.84641097	-1241.80468	FALSE
ENSG00000183762	KREMEN1	0.048383	0.1444	0.88532	-0.142384246	-1394.17886	FALSE
ENSG00000183765	CHEK2	0.026971	8.1349e-11	-0.097149	-0.322951443	-138.54243	TRUE
ENSG00000183873	SCN5A	0.303775	0.80507	3.0002	-0.540461519	-1128.17048	TRUE
ENSG00000184009	ACTG1	0.681222	0.22539	3.3351	1.742800006	-13.06854	TRUE
ENSG00000184012	TMPRSS2	0.088108	1.1166e-07	-0.77409	0.123314944	-4340.9652	FALSE
ENSG00000184058	TBX1	0.180748	0.81395	0.95206	0.780147738	-1845.84011	TRUE
ENSG00000184117	NIPSNAP1	0.373943	0.36689	1.9344	0.409002751	-15.04047	FALSE
ENSG00000184156	KCNQ3	0.449694	0.87794	2.1627	1.134759291	-526.70339	TRUE
ENSG00000184254	ALDH1A3	0.347799	0.0018885	-0.8218	0.853878709	-916.25719	FALSE
ENSG00000184344	GDF3	0.14387	4.8867e-05	-0.063721	-0.247823653	-1188.69549	TRUE
ENSG00000184363	PKP3	0.028876	0.31949	0.093415	-1.622514412	-238.13226	FALSE
ENSG00000184384	MAML2	0.078573	0.99993	0.54636	-0.779540845	-1240.98759	FALSE
ENSG00000184470	TXNRD2	0.142066	1.1149e-10	0.71233	-0.322169548	-4301.52381	TRUE
ENSG00000184481	FOXO4	0.247104	0.81404	1.532	0.126978671	-14.66357	FALSE
ENSG00000184500	PROS1	0.224553	0.17761	0.63143	0.172204853	-170.86942	TRUE
ENSG00000184635	ZNF93	0.043215	0.00036638	-0.48891	-0.896383354	-1817.75574	FALSE
ENSG00000184647	PRSS55	0.028514	2.4375e-11	-3.4489	-1.501426578	-1741.38701	FALSE
