ensembl_id	gene	UNEECON-G	pLI	mis-z	RVIS	GDI	disease_or_essential_gene
ENSG00000176253	OR4K13	0.057116	1.146e-07	-0.42246	-0.623337598	-239.02977	FALSE
ENSG00000176387	HSD11B2	0.249347	0.091354	0.87778	0.564113296	-28.64779	TRUE
ENSG00000176393	RNPEP	0.1204	4.8222e-07	0.73792	0.010379901	-2186.42242	FALSE
ENSG00000176399	DMRTA1	0.036399	6.9637e-06	-1.0152	-0.20111718	-158.15062	FALSE
ENSG00000176406	RIMS2	0.175547	0.75333	0.89821	-0.05833384	-2152.14667	FALSE
ENSG00000176454	LPCAT4	0.329861	0.39724	1.6019	0.197661471	-36.06955	FALSE
ENSG00000176563	CNTD1	0.075631	0.069797	0.91391	-0.343420875	-3023.85578	FALSE
ENSG00000176597	B3GNT5	0.141375	0.41409	0.51219	0.044114819	-51.47262	TRUE
ENSG00000176619	LMNB2	0.251072	0.99997	0.94215	0.252808394	-299.25483	TRUE
ENSG00000176658	MYO1D	0.184293	7.303e-06	0.94005	0.924198312	-274.32626	FALSE
ENSG00000176678	FOXL1	0.192165	0.0067834	0.099881	-0.422461424	-70.601	TRUE
ENSG00000176692	FOXC2	0.171169	0.13577	-0.13297	0.070514776	-50.82093	TRUE
ENSG00000176697	BDNF	0.463341	0.80124	2.0855	0.15470459	-2261.17843	TRUE
ENSG00000176769	TCERG1L	0.08229	2.1443e-07	0.63775	-0.717371987	-228.35077	FALSE
ENSG00000176787	OR52E2	0.031716	0.10289	-0.89996	-1.385667469	-3799.02	FALSE
ENSG00000176788	BASP1	0.067271	0.35165	0.72334	-0.515097195	-157.19188	TRUE
ENSG00000176834	VSIG10	0.133335	0.0026594	0.67851	-0.29889731	-4181.5983	FALSE
ENSG00000176853	FAM91A1	0.270249	0.0029063	2.2711	0.646280288	-54.36063	FALSE
ENSG00000176884	GRIN1	0.766012	0.98273	6.6759	1.382990297	-4.30815	TRUE
ENSG00000176894	PXMP2	0.063511	1.0872e-06	-0.080022	-0.431523618	-50.72259	TRUE
ENSG00000176895	OR51A7	0.108899	2.6202e-06	-0.79472	-0.066474364	-516.23047	FALSE
ENSG00000176900	OR51T1	0.067005	1.8601e-05	-0.70342	0.070514776	-101.15146	FALSE
ENSG00000176927	EFCAB5	0.02339	7.8869e-15	0.98586	-1.530528363	-1355.8784	FALSE
ENSG00000176928	GCNT4	0.132462	0.0012103	-0.004956	0.692827253	-3641.88978	FALSE
ENSG00000176986	SEC24C	0.191554	0.98255	1.8489	0.685666015	-215.09351	FALSE
ENSG00000177030	DEAF1	0.417613	0.0014656	1.6334	0.591294098	-86.78056	TRUE
ENSG00000177054	ZDHHC13	0.090363	3.6882e-19	0.96709	0.376826521	-209.52636	FALSE
ENSG00000177058	SLC38A9	0.106138	0.042197	0.94704	-0.106303419	-73.48828	FALSE
ENSG00000177084	POLE	0.271621	1.2415e-12	0.67419	1.737085128	-2352.98038	TRUE
ENSG00000177103	DSCAML1	0.33244	1	3.1993	3.893096028	-3718.21654	TRUE
ENSG00000177105	RHOG	0.691431	0.41365	2.4192	0.235929058	-9.54344	FALSE
ENSG00000177125	ZBTB34	0.580604	0.97878	2.947	1.109757426	-36.30996	FALSE
ENSG00000177181	RIMKLA	0.301582	0.00065231	0.68853	0.006469668	-67.08644	FALSE
ENSG00000177200	CHD9	0.348193	1	-0.080591	3.231828584	-1762.91651	FALSE
ENSG00000177301	KCNA2	0.687284	0.87108	3.899	0.777805434	-3.20723	TRUE
ENSG00000177302	TOP3A	0.142506	3.3617e-11	0.97809	0.645054719	-1188.86307	TRUE
ENSG00000177352	CCDC71	0.161876	0.012362	-0.32642	-0.113799959	-54.37742	FALSE
ENSG00000177398	UMODL1	0.031394	2.8694e-36	-0.30448	-4.266022	-5976.01845	FALSE
ENSG00000177426	TGIF1	0.255667	0.73258	0.99248	-0.411051609	-3034.27732	TRUE
ENSG00000177463	NR2C2	0.519353	0.82453	3.3822	0.821543289	-23.28419	TRUE
ENSG00000177464	GPR4	0.418751	0.11556	2.4271	0.815451532	-3.50108	TRUE
ENSG00000177468	OLIG3	0.20132	0.83216	-0.082698	0.158453138	-263.50017	TRUE
ENSG00000177483	RBM44	0.031988	0.00089515	0.5327	-0.155813777	-522.71902	FALSE
ENSG00000177508	IRX3	0.130655	0.053097	0.4535	-0.051481335	-1394.92186	FALSE
ENSG00000177556	ATOX1	0.147255	0.5928	-0.0036406	-0.169731808	-7.4258	TRUE
ENSG00000177575	CD163	0.313431	0.030927	0.60992	0.370277454	-949.73058	FALSE
ENSG00000177606	JUN	0.402517	0.64845	1.2854	0.360891704	-15.62493	TRUE
ENSG00000177628	GBA	0.256699	5.9403e-06	1.2804	0.293257403	-149.04466	TRUE
ENSG00000177646	ACAD9	0.137871	5.7899e-05	0.025995	0.430411257	-169.80885	FALSE
ENSG00000177692	DNAJC28	0.056863	1.8527e-08	0.035855	-0.23126618	-1385.56304	FALSE
ENSG00000177731	FLII	0.11786	0.011607	-0.093502	1.00581074	-332.27693	TRUE
ENSG00000177807	KCNJ10	0.38203	0.11683	1.5579	0.081759877	-260.8417	TRUE
ENSG00000177830	CHID1	0.177489	0.36133	0.96635	0.578484888	-202.72224	FALSE
ENSG00000177879	AP3S1	0.507098	6.7809e-05	1.5716	-0.366859083	-20.45346	FALSE
ENSG00000177885	GRB2	0.777934	0.91025	0.88713	0.202032699	-1.21964	TRUE
ENSG00000177889	UBE2N	0.678076	0.71041	2.6129	0.003341473	-1.2898	TRUE
ENSG00000177932	ZNF354C	0.07746	5.5847e-10	0.40629	-0.130357295	-141.39578	FALSE
ENSG00000177963	RIC8A	0.050403	0.035079	0.89106	0.522878806	-4557.94196	TRUE
ENSG00000178028	DMAP1	0.366012	0.003312	2.2911	0.429465889	-48.7075	TRUE
ENSG00000178035	IMPDH2	0.434928	0.20143	2.5521	1.022432762	-20.66552	TRUE
ENSG00000178104	PDE4DIP	0.004043	0.012236	0.99357	-11.41407377	-8042.34707	FALSE
ENSG00000178125	PPP1R42	0.070069	1.7841e-07	0.98655	-0.081630353	-26.40836	FALSE
ENSG00000178127	NDUFV2	0.105571	0.3418	-0.54173	-0.019148579	-352.83558	TRUE
ENSG00000178163	ZNF518B	0.128648	0.3746	-0.20884	-0.14425025	-1202.5769	FALSE
ENSG00000178188	SH2B1	0.222523	0.026444	0.87945	0.896220862	-1577.15232	TRUE
ENSG00000178209	PLEC	0.098899	0.4284	-0.47668	-5.011693423	-16481.80337	TRUE
ENSG00000178234	GALNT11	0.161127	0.0003997	0.91705	-0.338727007	-485.66524	FALSE
ENSG00000178235	SLITRK1	0.319345	0.96618	0.4951	0.704233344	-41.72194	TRUE
ENSG00000178252	WDR6	0.180035	3.2831e-09	0.9528	0.697088455	-183.03486	FALSE
ENSG00000178301	AQP11	0.090824	0.00059802	0.63885	-0.076317513	-1452.674	TRUE
ENSG00000178342	KCNG2	0.092506	0.58785	1.8602	0.239054952	-3066.36483	FALSE
ENSG00000178385	PLEKHM3	0.146892	5.9796e-05	1.7232	-0.177683254	-227.97013	FALSE
ENSG00000178403	NEUROG2	0.134435	0.8172	0.41013	-0.352482611	-122.3088	TRUE
ENSG00000178445	GLDC	0.325962	5.1937e-26	-1.5805	0.330621096	-1105.53255	FALSE
ENSG00000178522	AMBN	0.04085	6.1582e-09	-0.26692	-0.92200341	-4497.77172	FALSE
ENSG00000178568	ERBB4	0.340139	0.99828	0.37986	2.654876943	-97.59344	TRUE
ENSG00000178573	MAF	0.433921	0.74111	1.4675	0.335274326	-30.63442	TRUE
ENSG00000178585	CTNNBIP1	0.133018	0.029936	0.5903	-0.103500998	-36.28223	TRUE
ENSG00000178691	SUZ12	0.512079	0.99997	3.5303	0.596448056	-37.06069	TRUE
ENSG00000178726	THBD	0.184107	0.22912	0.86551	-0.50368421	-644.9071	TRUE
ENSG00000178773	CPNE7	0.086944	2.1444e-10	-0.8056	0.289671517	-1754.91457	FALSE
ENSG00000178802	MPI	0.123245	2.2846e-08	0.49127	-0.222205078	-104.24485	TRUE
ENSG00000178826	TMEM139	0.062531	0.0081337	-0.1907	-0.530087623	-71.67324	FALSE
ENSG00000178852	EFCAB13	0.02218	1.8235e-09	-0.086914	-1.90703757	-2438.67192	FALSE
ENSG00000178860	MSC	0.125506	0.022585	0.16267	-0.019930709	-28.48319	FALSE
ENSG00000178921	PFAS	0.175552	0.21872	0.97896	-0.675388135	-4348.06052	TRUE
ENSG00000178950	GAK	0.115395	0.00023338	0.96053	0.522805922	-1354.12903	FALSE
ENSG00000178951	ZBTB7A	0.48203	0.96083	4.2328	0.724381752	-100.28121	TRUE
ENSG00000178966	RMI1	0.128816	4.4065e-05	0.43453	-0.001647051	-98.05269	TRUE
ENSG00000178999	AURKB	0.252488	0.004175	0.85603	-0.04163831	-105.891	TRUE
ENSG00000179008	C14orf39	0.049162	0.71739	0.51499	-0.566003152	-2583.95244	FALSE
ENSG00000179029	TMEM107	0.253028	2.0222e-06	0.95778	0.000375165	-4.81975	FALSE
ENSG00000179094	PER1	0.12581	0.17229	0.50172	-0.713809623	-289.79879	FALSE
ENSG00000179104	TMTC2	0.224209	0.027045	0.73517	0.397295864	-451.09628	FALSE
ENSG00000179119	SPTY2D1	0.226467	0.90925	1.1182	-0.062563899	-1141.05321	FALSE
ENSG00000179142	CYP11B2	0.063081	9.5436e-19	-0.81841	-0.462908525	-295.69785	TRUE
ENSG00000179151	EDC3	0.367411	0.65213	0.085532	0.375263119	-44.6206	FALSE
ENSG00000179218	CALR	0.25967	0.90666	0.47749	0.095350774	-79.72032	TRUE
ENSG00000179271	GADD45GIP1	0.056646	6.1576e-05	-0.02311	-0.971851187	-150.86841	TRUE
ENSG00000179284	DAND5	0.027107	1.6219e-05	0.098996	-0.080065743	-16.50617	TRUE
ENSG00000179295	PTPN11	0.513663	0.49442	3.286	0.626595584	-19.44641	TRUE
ENSG00000179299	NSUN7	0.029428	2.4418e-05	0.48705	-0.510397585	-268.57457	FALSE
ENSG00000179361	ARID3B	0.193578	0.69147	1.3204	-0.502901342	-162.58733	TRUE
ENSG00000179388	EGR3	0.530012	0.93562	3.394	0.439149742	-10.47491	TRUE
ENSG00000179456	ZBTB18	0.565539	0.99702	3.5186	1.229421729	-23.54663	TRUE
ENSG00000179477	ALOX12B	0.254861	0.00086377	1.479	0.592858272	-141.88222	TRUE
ENSG00000179632	MAF1	0.547383	0.42977	0.50702	0.39322587	-7.84886	FALSE
ENSG00000179761	PIPOX	0.087583	2.1066e-08	0.20023	-0.733147252	-129.20874	FALSE
ENSG00000179772	FOXS1	0.161906	0.16871	0.32349	-1.364575072	-168.08155	FALSE
ENSG00000179776	CDH5	0.144853	0.57008	-0.080259	0.202518454	-286.34813	TRUE
ENSG00000179833	SERTAD2	0.293812	0.89011	0.66793	0.433214505	-22.87026	FALSE
ENSG00000179869	ABCA13	0.012328	2.8219e-21	0.60866	-6.328326062	-6635.50663	FALSE
ENSG00000179902	C1orf194	0.093419	4.941e-06	0.83186	-0.671616257	-437.63377	FALSE
ENSG00000179981	TSHZ1	0.205702	0.99848	0.85878	1.460243012	-2304.84707	TRUE
ENSG00000180011	ZADH2	0.078475	0.0067416	-0.65887	0.053957444	-207.63638	FALSE
ENSG00000180104	EXOC3	0.281701	0.91805	0.63773	0.707199559	-77.50955	FALSE
ENSG00000180113	TDRD6	0.013447	1.5908e-42	0.30358	-2.146151488	-4006.10809	FALSE
ENSG00000180176	TH	0.171402	0.015574	0.88493	-0.203301238	-2945.63638	TRUE
ENSG00000180209	MYLPF	0.207533	0.59105	0.85381	0.000375165	-26.03649	TRUE
ENSG00000180210	F2	0.355562	0.0007455	2.1953	1.086481516	-1350.01732	TRUE
ENSG00000180228	PRKRA	0.337949	0.355	1.7839	-0.33296011	-2234.66098	TRUE
ENSG00000180263	FGD6	0.122239	0.0002162	0.64606	-0.383559942	-1000.15705	FALSE
ENSG00000180316	PNPLA1	0.14811	0.00065531	0.78876	-0.553975777	-2449.55631	FALSE
ENSG00000180318	ALX1	0.193673	0.19443	0.10275	-0.281721284	-153.29937	TRUE
ENSG00000180329	CCDC43	0.080329	0.06198	0.39583	0.079414324	-22.78453	FALSE
ENSG00000180332	KCTD4	0.235406	0.0036694	0.88274	0.451177568	-20.73489	FALSE
ENSG00000180340	FZD2	0.434926	0.68359	3.7084	0.474608495	-62.74872	TRUE
ENSG00000180370	PAK2	0.558394	0.51691	3.5157	0.629563751	-12.07124	TRUE
ENSG00000180549	FUT7	0.20247	8.1738e-06	0.70587	-1.19679587	-180.33556	FALSE
ENSG00000180613	GSX2	0.225017	0.038992	0.76561	0.034272193	-43.48507	TRUE
ENSG00000180616	SSTR2	0.368888	0.4269	1.5622	0.555834419	-16.95487	FALSE
ENSG00000180730	SHISA2	0.111458	0.067438	0.26019	-0.686606087	-1189.34167	TRUE
ENSG00000180758	GPR157	0.04006	0.17929	0.0075196	-0.272659895	-2122.36684	FALSE
ENSG00000180787	ZFP3	0.262641	0.0015169	1.5411	0.078011495	-44.60145	FALSE
ENSG00000180900	SCRIB	0.144772	0.44596	0.98239	0.479234579	-1336.78509	TRUE
ENSG00000180917	CMTR2	0.141046	0.13173	0.087183	-0.134726162	-1582.48573	FALSE
ENSG00000180957	PITPNB	0.58625	0.98445	2.2589	0.235147858	-1.23583	TRUE
ENSG00000180979	LRRC57	0.297279	0.095535	0.98743	0.034272193	-14.00809	FALSE
ENSG00000181023	OR56B1	0.06373	1.1314e-09	-0.82169	-0.98980454	-345.2485	FALSE
ENSG00000181036	FCRL6	0.01558	5.533e-07	-0.72828	-0.953556511	-1480.88076	FALSE
ENSG00000181039	ANKRD34A	0.368112	0.98257	2.483	0.92386155	-13.82839	FALSE
ENSG00000181072	CHRM2	0.49871	0.54325	2.039	0.110344344	-63.5868	FALSE
ENSG00000181090	EHMT1	0.327523	0.9999	0.049661	2.086730518	-397.32742	TRUE
ENSG00000181104	F2R	0.243088	0.074622	0.82502	0.345896752	-25.52168	TRUE
ENSG00000181143	MUC16	0.003083	9.6336e-22	-8.0759	-19.72576272	-23894.83454	FALSE
ENSG00000181163	NPM1	0.509976	0.63111	2.0475	0.401504674	-9.85051	TRUE
ENSG00000181222	POLR2A	0.595121	0.83216	7.4457	4.986091008	-28.22828	TRUE
ENSG00000181396	OGFOD3	0.117989	0.00013787	0.83861	-0.99651767	-1655.19196	FALSE
ENSG00000181449	SOX2	0.430415	0.73489	2.2384	-0.052263549	-9.21101	TRUE
ENSG00000181513	ACBD4	0.051174	2.7222e-05	0.6934	-0.828749056	-139.59497	FALSE
ENSG00000181541	MAB21L2	0.478709	0.4432	3.0243	0.406034518	-10.58824	TRUE
ENSG00000181555	SETD2	0.262458	0.99946	0.55791	2.447487625	-5284.19613	TRUE
ENSG00000181609	OR52D1	0.074623	0.00062035	-0.90572	-0.172532869	-3127.66018	FALSE
ENSG00000181610	MRPS23	0.046894	0.0024215	-0.14798	-0.192220069	-40.1519	FALSE
ENSG00000181619	GPR135	0.048051	7.2253e-05	-0.11454	-0.598500582	-520.54112	FALSE
ENSG00000181634	TNFSF15	0.2114	0.0030333	0.86122	0.001939286	-106.16684	FALSE
ENSG00000181722	ZBTB20	0.61609	0.37159	4.4967	0.92542413	-125.54254	TRUE
ENSG00000181830	SLC35C1	0.259806	0.59353	0.94457	0.366984366	-775.2526	TRUE
ENSG00000181856	SLC2A4	0.265368	8.8306e-06	0.87915	0.728288177	-1219.29265	FALSE
ENSG00000181873	IBA57	0.039026	0.42901	-0.34998	-0.228300597	-1061.6846	FALSE
ENSG00000181885	CLDN7	0.138293	0.080967	0.91664	-0.32842911	-34.53437	TRUE
ENSG00000181915	ADO	0.26616	0.48164	1.7793	-0.089909127	-3718.35958	FALSE
ENSG00000181965	NEUROG1	0.067839	0.00023376	-0.77707	0.183289318	-56.26827	TRUE
ENSG00000182050	MGAT4C	0.256758	0.00063817	0.37972	-0.302026892	-199.35087	FALSE
ENSG00000182093	WRB	0.153251	0.0010365	0.79249	-0.151608757	-18.55418	FALSE
ENSG00000182156	ENPP7	0.033931	2.151e-07	-0.40818	-1.871718312	-712.55949	FALSE
ENSG00000182158	CREB3L2	0.065641	0.3207	-0.053676	-0.023516778	-81.88749	TRUE
ENSG00000182168	UNC5C	0.25547	0.00091982	1.1649	0.714251004	-5283.17793	TRUE
ENSG00000182175	RGMA	0.273857	0.12515	0.83159	0.080357442	-781.25112	TRUE
ENSG00000182185	RAD51B	0.139945	0.18078	0.80663	-0.656453753	-349.16909	TRUE
ENSG00000182197	EXT1	0.335124	0.79066	1.8087	1.678119072	-42.34323	TRUE
ENSG00000182255	KCNA4	0.437487	0.99602	2.055	1.057894214	-21.51947	FALSE
ENSG00000182263	FIGN	0.326242	0.4076	0.37418	1.37487792	-349.42142	TRUE
ENSG00000182287	AP1S2	0.594292	0.87269	2.1038	0.099146806	-1.21425	FALSE
ENSG00000182372	CLN8	0.255242	0.0031553	-0.76246	-0.469785863	-83.44763	FALSE
ENSG00000182463	TSHZ2	0.170852	0.9125	0.61925	0.319989994	-361.35552	TRUE
ENSG00000182481	KPNA2	0.266543	0.83884	0.50728	0.092384416	-250.45366	FALSE
ENSG00000182489	XKRX	0.156266	0.24849	0.51385	-0.774472389	-69.30075	FALSE
ENSG00000182500	ORAI1	0.254741	0.15567	0.88966	-0.062726108	-31.83841	TRUE
ENSG00000182511	FES	0.252463	0.00010994	0.5709	1.322234755	-107.00427	TRUE
ENSG00000182557	SPNS3	0.096308	9.4732e-12	0.51353	-0.930905622	-910.68475	FALSE
ENSG00000182568	SATB1	0.562125	0.53966	0.44511	1.436420333	-376.72704	TRUE
ENSG00000182575	NXPH3	0.182033	0.10753	0.90632	0.2615466	-18.74987	FALSE
ENSG00000182578	CSF1R	0.282395	0.39521	0.49051	0.079118658	-987.59415	TRUE
ENSG00000182606	TRAK1	0.206299	0.036039	0.88494	0.44278368	-256.2546	FALSE
ENSG00000182621	PLCB1	0.459523	0.13422	0.5012	1.158205872	-220.50497	TRUE
ENSG00000182636	NDN	0.236583	0.63879	0.68139	-0.215491187	-66.28525	TRUE
ENSG00000182670	TTC3	0.114726	8.2252e-05	0.74403	2.226529315	-2405.24665	FALSE
ENSG00000182674	KCNB2	0.415496	0.99626	2.2789	1.225837033	-126.18709	FALSE
ENSG00000182742	HOXB4	0.143242	0.051979	0.51086	-0.113963029	-44.84119	TRUE
ENSG00000182870	GALNT9	0.086255	0.36143	-0.68498	-0.318584468	-356.88776	FALSE
ENSG00000182944	EWSR1	0.324117	0.99788	0.71661	1.140689786	-40.05548	TRUE
ENSG00000183023	SLC8A1	0.572885	0.99095	0.2706	1.231154093	-50.78753	TRUE
ENSG00000183032	SLC25A21	0.045196	5.9725e-11	0.15517	-0.41418254	-304.9847	TRUE
ENSG00000183060	LYSMD4	0.060335	0.028878	0.056991	-1.122277862	-4445.55355	FALSE
ENSG00000183072	NKX2-5	0.153798	0.20537	0.86153	-0.289217413	-88.0871	TRUE
ENSG00000183091	NEB	0.062113	3.6003e-34	0.71818	-4.741277784	-21877.60222	TRUE
ENSG00000183092	BEGAIN	0.16198	0.96053	2.6187	0.257175963	-2832.62632	FALSE
ENSG00000183117	CSMD1	0.188818	1	-6.7992	4.421410939	-1048.09747	FALSE
ENSG00000183145	RIPPLY3	0.023864	0.085869	-0.40754	-0.687390218	-105.18106	TRUE
ENSG00000183317	EPHA10	0.048778	0.0046778	0.93589	-1.215235768	-4746.47085	FALSE
ENSG00000183337	BCOR	0.257895	0.854	0.9482	3.094257401	-113.75272	TRUE
ENSG00000183340	JRKL	0.224386	0.00023897	1.7585	0.506161279	-33.58807	FALSE
ENSG00000183421	RIPK4	0.327342	0.0080171	2.0392	0.801577181	-1306.90402	TRUE
ENSG00000183473	SSTR3	0.158189	9.6523e-05	1.1269	-0.215328279	-441.78532	FALSE
ENSG00000183495	EP400	0.315473	1	2.9505	2.546347363	-4549.61959	TRUE
ENSG00000183527	PSMG1	0.059598	0.075509	0.61857	-0.290782867	-67.45208	TRUE
ENSG00000183578	TNFAIP8L3	0.146539	1.8928e-05	0.63138	-0.397624793	-159.02312	FALSE
ENSG00000183580	FBXL7	0.358749	0.43893	2.2582	0.850911079	-66.49829	FALSE
ENSG00000183638	RP1L1	0.006766	9.9824e-11	-10.063	-7.128650312	-19576.13196	FALSE
ENSG00000183648	NDUFB1	0.170178	0.0038881	0.53717	-0.082412724	-10.56417	FALSE
ENSG00000183654	MARCH11	0.189847	0.04183	0.96683	0.120808026	-20.69433	FALSE
ENSG00000183655	KLHL25	0.023055	6.3884e-13	-1.5152	1.212418777	-489.79247	FALSE
ENSG00000183684	ALYREF	0.546267	0.9286	2.4252	0.124556572	-29.02711	FALSE
ENSG00000183691	NOG	0.347958	0.89193	1.3503	0.050829665	-12.77341	TRUE
ENSG00000183718	TRIM52	0.118247	1.2254e-09	0.1159	0.072699292	-5147.7302	FALSE
ENSG00000183735	TBK1	0.291775	0.67135	0.79382	0.608633889	-93.23558	TRUE
ENSG00000183763	TRAIP	0.089746	1.0809e-05	0.98248	0.087072107	-41.29921	TRUE
ENSG00000183813	CCR4	0.362946	0.069037	0.8221	0.597228866	-27.69178	FALSE
ENSG00000183814	LIN9	0.34323	0.98219	2.4819	0.944950217	-458.30197	TRUE
ENSG00000183856	IQGAP3	0.065095	2.94e-32	0.6774	0.093825311	-7742.20989	FALSE
ENSG00000183862	CNGA2	0.197105	0.0033361	0.022777	-0.92840356	-1456.93951	TRUE
ENSG00000183873	SCN5A	0.303775	0.80507	3.0002	-0.540461519	-1128.17048	TRUE
ENSG00000183914	DNAH2	0.154262	1.4824e-11	2.1241	2.037917271	-6709.34711	FALSE
ENSG00000183963	SMTN	0.12177	0.057798	0.89992	-0.69519182	-4040.09477	TRUE
ENSG00000184009	ACTG1	0.681222	0.22539	3.3351	1.742800006	-13.06854	TRUE
ENSG00000184014	DENND5A	0.384494	0.54107	2.5949	2.319772229	-2936.75498	FALSE
ENSG00000184058	TBX1	0.180748	0.81395	0.95206	0.780147738	-1845.84011	TRUE
ENSG00000184060	ADAP2	0.122183	0.0052354	0.83985	0.213437187	-116.51213	FALSE
ENSG00000184113	CLDN5	0.243589	0.90443	1.5995	-0.242675729	-1789.94394	TRUE
ENSG00000184117	NIPSNAP1	0.373943	0.36689	1.9344	0.409002751	-15.04047	FALSE
ENSG00000184156	KCNQ3	0.449694	0.87794	2.1627	1.134759291	-526.70339	TRUE
ENSG00000184182	UBE2F	0.415622	0.69123	0.78235	0.198283953	-4.06908	FALSE
ENSG00000184254	ALDH1A3	0.347799	0.0018885	-0.8218	0.853878709	-916.25719	TRUE
ENSG00000184276	DEFB108B	0.022073	0.0016854	-1.0925	-0.384200663	-2689.92955	FALSE
ENSG00000184281	TSSC4	0.030492	0.4151	-0.73606	-1.104934639	-425.9105	FALSE
ENSG00000184292	TACSTD2	0.046009	0.0048608	0.7778	-0.220021837	-2084.77347	FALSE
ENSG00000184304	PRKD1	0.252205	0.47047	0.67377	0.417601543	-568.0914	TRUE
ENSG00000184343	SRPK3	0.07129	0.40646	0.062959	-0.000796129	-46.03612	FALSE
ENSG00000184344	GDF3	0.14387	4.8867e-05	-0.063721	-0.247823653	-1188.69549	TRUE
ENSG00000184349	EFNA5	0.427469	0.94108	1.5854	0.169698958	-19.98197	TRUE
ENSG00000184361	SPATA32	0.123507	4.0951e-09	0.59288	-0.3049924	-643.83669	FALSE
ENSG00000184371	CSF1	0.139733	0.90296	0.93442	-0.376372286	-204.01063	TRUE
ENSG00000184384	MAML2	0.078573	0.99993	0.54636	-0.779540845	-1240.98759	FALSE
ENSG00000184432	COPB2	0.348099	0.96674	0.95014	1.066956008	-73.10436	FALSE
ENSG00000184445	KNTC1	0.102691	0.0012298	0.72935	-0.7836774	-2346.33497	FALSE
ENSG00000184451	CCR10	0.133056	0.016231	2.0226	0.071135581	-216.88577	TRUE
ENSG00000184470	TXNRD2	0.142066	1.1149e-10	0.71233	-0.322169548	-4301.52381	TRUE
ENSG00000184471	C1QTNF8	0.023696	8.5982e-12	-0.63064	-0.554141086	-344.88121	FALSE
ENSG00000184481	FOXO4	0.247104	0.81404	1.532	0.126978671	-14.66357	FALSE
ENSG00000184486	POU3F2	0.513193	0.92109	2.9454	0.29013162	-70.8118	TRUE
ENSG00000184492	FOXD4L1	0.02496	0.0085683	-0.13005	-1.309753904	-3262.81752	FALSE
ENSG00000184500	PROS1	0.224553	0.17761	0.63143	0.172204853	-170.86942	TRUE
ENSG00000184517	ZFP1	0.244967	0.015872	-0.90336	0.549899663	-42.83799	FALSE
ENSG00000184588	PDE4B	0.410101	0.93031	0.51985	1.088829383	-150.61725	FALSE
ENSG00000184611	KCNH7	0.457257	0.25798	3.142	1.542847722	-337.49195	FALSE
ENSG00000184634	MED12	0.613311	0.93177	6.5809	2.986225144	-62.96611	TRUE
ENSG00000184640	SEPT9	0.292706	0.8008	0.94553	0.41010559	-379.5764	FALSE
ENSG00000184672	RALYL	0.292711	0.48887	0.98854	-0.142547456	-33.66101	FALSE
ENSG00000184675	AMER1	0.345395	0.95879	-0.89298	1.203965575	-88.95926	TRUE
ENSG00000184677	ZBTB40	0.233924	2.1355e-10	0.55003	1.144793821	-474.46994	FALSE
ENSG00000184678	HIST2H2BE	0.389247	0.54882	1.3184	0.032708307	-6.01727	FALSE
ENSG00000184730	APOBR	0.020567	4.2601e-07	0.85936	-1.177728606	-2747.21109	FALSE
ENSG00000184788	SATL1	0.160945	7.8863e-20	-0.091436	-3.232546048	-64.655	FALSE
ENSG00000184838	PRR16	0.117655	0.56553	-0.89311	-0.488692768	-963.05189	FALSE
ENSG00000184845	DRD1	0.512759	0.94149	2.306	0.279666892	-30.11978	TRUE
ENSG00000184857	TMEM186	0.067445	6.0004e-05	-1.3079	-0.780640809	-29.44202	FALSE
ENSG00000184905	TCEAL2	0.107839	0.35963	0.20794	-0.219624907	-36.33811	FALSE
ENSG00000184908	CLCNKB	0.070339	0.00033745	-0.54568	-1.131022031	-1051.72265	FALSE
ENSG00000184916	JAG2	0.336004	1	2.7234	1.066527517	-1016.07158	TRUE
ENSG00000184924	PTRHD1	0.085115	3.6157e-07	-0.18689	0.34355311	-36.54909	FALSE
ENSG00000184933	OR6A2	0.031407	0.13302	-1.178	-0.870145349	-239.6053	FALSE
ENSG00000184937	WT1	0.264877	0.94252	0.63937	0.221715894	-29.51052	TRUE
ENSG00000184995	IFNE	0.048509	0.016518	-0.71043	-0.278756083	-308.88585	FALSE
ENSG00000185002	RFX6	0.309793	0.00059096	1.3632	-0.101611414	-405.9043	TRUE
ENSG00000185008	ROBO2	0.237684	1	0.72456	1.268414121	-322.63201	TRUE
ENSG00000185024	BRF1	0.08043	0.36473	-0.96558	1.277873009	-62.41909	FALSE
ENSG00000185046	ANKS1B	0.283664	0.597	0.903	1.509724683	-347.70248	FALSE
ENSG00000185070	FLRT2	0.371419	0.79336	1.431	0.309194691	-1227.80506	TRUE
ENSG00000185101	ANO9	0.133221	2.1982e-14	1.406	0.453066654	-382.46252	FALSE
ENSG00000185104	FAF1	0.340668	0.9877	2.2006	0.82982243	-26.29951	TRUE
ENSG00000185122	HSF1	0.202523	0.66807	0.90844	0.703451063	-350.11867	TRUE
ENSG00000185129	PURA	0.595922	0.94355	3.427	0.425560413	-2.10685	FALSE
ENSG00000185149	NPY2R	0.297016	0.035539	0.9088	0.329339269	-48.91254	FALSE
ENSG00000185155	MIXL1	0.113059	0.01817	0.58638	-0.123024262	-113.81555	TRUE
ENSG00000185177	ZNF479	0.028386	0.00043083	-1.1925	-1.611599829	-186.19449	FALSE
ENSG00000185198	PRSS57	0.059122	0.00011142	-0.43169	-0.682074585	-393.37562	FALSE
